ano,turno,id_eleicao,tipo_eleicao,data_eleicao,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_municipio_tse,id_municipio_tse_nome,cargo,numero,sigla,nome,tipo_agremiacao,sequencial_coligacao,nome_coligacao,composicao_coligacao,numero_federacao,sigla_federacao,composicao_federacao,situacao_legenda
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,130001711240,UBERLÂNDIA É POSSIVEL PARA TODOS,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE) / PSD,101,PT/PC do B/PV,PT/PC do B/PV,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,130001711240,UBERLÂNDIA É POSSIVEL PARA TODOS,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE) / PSD,101,PT/PC do B/PV,PT/PC do B/PV,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,33,MOBILIZA,MOBILIZAÇÃO NACIONAL,partido isolado,130001696987,,MOBILIZA,,,,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,33,MOBILIZA,MOBILIZAÇÃO NACIONAL,coligacao,130001745753,UBERLÂNDIA PODE MAIS,REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PSB / PMB / MDB / PRD / MOBILIZA / AGIR / AVANTE,,,,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,33,MOBILIZA,MOBILIZAÇÃO NACIONAL,coligacao,130001745753,UBERLÂNDIA PODE MAIS,REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PSB / PMB / MDB / PRD / MOBILIZA / AGIR / AVANTE,,,,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,23,CIDADANIA,CIDADANIA,federacao,130001739015,,Federação PSDB CIDADANIA(PSDB/CIDADANIA),100,PSDB/CIDADANIA,PSDB/CIDADANIA,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,23,CIDADANIA,CIDADANIA,coligacao,130001745753,UBERLÂNDIA PODE MAIS,REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PSB / PMB / MDB / PRD / MOBILIZA / AGIR / AVANTE,100,PSDB/CIDADANIA,PSDB/CIDADANIA,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,23,CIDADANIA,CIDADANIA,coligacao,130001745753,UBERLÂNDIA PODE MAIS,REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PSB / PMB / MDB / PRD / MOBILIZA / AGIR / AVANTE,100,PSDB/CIDADANIA,PSDB/CIDADANIA,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,10,REPUBLICANOS,REPUBLICANOS,partido isolado,130001721752,,REPUBLICANOS,,,,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,10,REPUBLICANOS,REPUBLICANOS,coligacao,130001745753,UBERLÂNDIA PODE MAIS,REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PSB / PMB / MDB / PRD / MOBILIZA / AGIR / AVANTE,,,,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,10,REPUBLICANOS,REPUBLICANOS,coligacao,130001745753,UBERLÂNDIA PODE MAIS,REPUBLICANOS / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PDT / PSB / PMB / MDB / PRD / MOBILIZA / AGIR / AVANTE,,,,deferido
2024,1,619,eleicao ordinaria,06/10/2024,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,77,SOLIDARIEDADE,SOLIDARIEDADE,partido isolado,130001704586,,SOLIDARIEDADE,,,,deferido
